Senats-id,GridViewFreiPlaetze,GridViewPlatzstrukturen_Altersmischung,GridViewPlatzstrukturen_angeboten,GridViewPlatzstrukturen_frühestes Aufnahmealter in Monaten,GridViewPlatzstrukturen_unter 3 Jahre,GridViewPlatzstrukturen_über 3 Jahre,HLinkEMail,HLinkWeb,lblAngeboteText,lblBesondereAngebote,lblEMailText,lblEinrichtungsart,lblFreiePlaetzeText,lblKitaname,lblMehrsprachigkeit,lblMehrsprachigkeitText,lblOeffText,lblOeffnungDienstag,lblOeffnungDonnerstag,lblOeffnungFreitag,lblOeffnungMittwoch,lblOeffnungMontag,lblOeffnungSonnabend,lblOrt,lblPaedAnsaetze,lblPaedAnsaetzeText,lblPaedSchwerpunkte,lblPaedSchwerpunkteText,lblPlatzstrukturenText,lblStellenangeboteText,lblStrasse,lblTelefon,lblTelefonText,lblThemSchwerpunkte,lblThemSchwerpunkteText,lblTraegerName,lblTraegerart,lblTraegerartText,lblVerantwortlich,lblWebText,PLZ,Ort,Stadtteil,Traegerart,Telefon,lat,lon,address_zum_vergleich_nochmal
662229,Nein, ,25,0, , ,kita.fischlein.berlin@gmail.com,,,,E-Mail,Kindertagesstätte,Freie Plätze,Christliche Kita Fischlein,,,Öffnungszeiten,,,,,,,10369 Berlin (Lichtenberg),,,,,Plätze,Stellenangebote,Rudolf-Seiffert-Str. 53 ,0176 23114017,Telefon,,,TW Help for Family gGmbH,(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,10369,Berlin,Lichtenberg,Sonstiger freier Träger,0176 23114017,52.5252939,13.471493,"Evangeliums-Christen Gemeinde, 53, Rudolf-Seiffert-Straße, Fennpfuhl, Lichtenberg, Berlin, 10369, Deutschland"
683279,Nein, ,25,0, , ,Wiele-monique@gmx.de,,,,E-Mail,Kindertagesstätte,Freie Plätze,Kita Ökolinos,,,Öffnungszeiten,,,,,,,12459 Berlin (Treptow-Köpenick),,,Sonstiges,Pädagogische Schwerpunkte,Plätze,Stellenangebote,Wilhelminenhofstr. 41 ,0176 23571899,Telefon,,,WA-KIB gemeinnützige UG (haftungsbeschränkt),(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,12459,Berlin,Treptow-Köpenick,Sonstiger freier Träger,0176 23571899,52.4609893,13.5209784,"Sparkasse, 41, Wilhelminenhofstraße, Oberschöneweide, Treptow-Köpenick, Berlin, 12459, Deutschland"
555279,Nein, ,40,0, , ,,,,,E-Mail,Kindertagesstätte,Freie Plätze,Kita Zahnlücke,,,Öffnungszeiten,,,,,,,10317 Berlin (Lichtenberg),,,,,Plätze,Stellenangebote,Lückstr. 32 ,0176 24194658,Telefon,,,Elternverein Milchzahnbande e. V. Erzieher-Eltern-Verein,(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,10317,Berlin,Lichtenberg,Sonstiger freier Träger,0176 24194658,52.5005336,13.4946933,"32, Lückstraße, Weitlingkiez, Rummelsburg, Lichtenberg, Berlin, 10317, Deutschland"
748229,Nein, ,25,0, , ,info@umpa-lumpa.de,,,,E-Mail,Kindertagesstätte,Freie Plätze,Kita Umpa Lumpa,,,Öffnungszeiten,,,,,,,13347 Berlin (Mitte),,,,,Plätze,Stellenangebote,Reinickendorfer Str. 63 ,0176 29527717,Telefon,,,"Umpa Lumpa Internationaler
Kinderladen gemeinnützige GmbH",(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,13347,Berlin,Mitte,Sonstiger freier Träger,0176 29527717,52.5536979,13.3659541,"63, Reinickendorfer Straße, Leopoldkiez, Wedding, Mitte, Berlin, 13347, Deutschland"
710229,Nein, ,19,6, , ,kita.wedding@kleiner-fratz-berlin.de,,,,E-Mail,Kindertagesstätte,Freie Plätze,Kita Kleiner Fratz,,,Öffnungszeiten,,,,,,,13347 Berlin (Mitte),,,,,Plätze,Stellenangebote,Adolfstr. 21 ,17631099893,Telefon,,,Kleiner Fratz GmbH,(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,13347,Berlin,Mitte,Sonstiger freier Träger,0176 31099893,52.5479176,13.3661806,"21, Adolfstraße, Leopoldkiez, Wedding, Mitte, Berlin, 13347, Deutschland"
580229,Nein, ,25,0, , ,Zauberhaus_ug@hotmail.de,,,,E-Mail,Kindertagesstätte,Freie Plätze,Kinderladen Zauberhaus,,,Öffnungszeiten,,,,,,,13347 Berlin (Mitte),,,,,Plätze,Stellenangebote,Reinickendorfer Str. 30 ,0176 31483285,Telefon,,,"Kinderladen Zauberhaus UG 
(haftungsbeschränkt)",(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,13347,Berlin,Mitte,Sonstiger freier Träger,0176 31483285,52.5472405,13.3694945,"30, Reinickendorfer Straße, Leopoldkiez, Wedding, Mitte, Berlin, 13347, Deutschland"
748329,Nein, ,23,0, , ,hauptstadtindianer-berlin@gmx.de,,,,E-Mail,Eltern-Initiativ-Kindertagesstätte,Freie Plätze,EKT Hauptstadtindianer,,,Öffnungszeiten,,,,,,,13156 Berlin (Pankow),,,,,Plätze,Stellenangebote,Eichenstr. 10 ,0176 34141297,Telefon,,,Hauptstadtindianer e. V.,(EKT),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,13156,Berlin,Pankow,EKT,0176 34141297,52.5862574,13.3987752,"10, Eichenstraße, Niederschönhausen, Pankow, Berlin, 13156, Deutschland"
749229,Nein, ,48,0, , ,sankofakita@gmail.com,,,,E-Mail,Eltern-Initiativ-Kindertagesstätte,Freie Plätze,EKT Sankofa,,,Öffnungszeiten,,,,,,,10717 Berlin (Charlottenburg-Wilmersdorf),,,,,Plätze,Stellenangebote,Bundesallee 38 ,0176 34405336,Telefon,,,Sankofa e. V.,(EKT),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,10717,Berlin,Charlottenburg-Wilmersdorf,EKT,0176 34405336,52.4882937,13.3305808,"eteque Computer, 38, Bundesallee, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10717, Deutschland"
220129,Nein, ,20,13,8,12,vereinrumpelbande@yahoo.de,,,,E-Mail,Eltern-Initiativ-Kindertagesstätte,Freie Plätze,Kita Rumpelbande,,,Öffnungszeiten,Di 08:00-17:00,Do 08:00-17:00,Fr 08:00-16:00,Mi 08:00-17:00,Mo 08:00-17:00,,10247 Berlin (Friedrichshain-Kreuzberg),Situationsansatz,Pädagogische Ansätze,Situationsansatz,Pädagogische Schwerpunkte,Plätze,Stellenangebote,Schreinerstr. 62 ,49017637468882,Telefon,,,Rumpelbande e. V.,(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,10247,Berlin,Friedrichshain-Kreuzberg,Sonstiger freier Träger,0176 37468882,52.5179646,13.4627211,"62, Schreinerstraße, Fhain, Friedrichshain-Kreuzberg, Berlin, 10247, Deutschland"
745329,Nein, ,25,0, , ,janka@kita-makuschki.de,,,,E-Mail,Kindertagesstätte,Freie Plätze,Kita Makuschki,,,Öffnungszeiten,,,,,,,13088 Berlin (Pankow),,,,,Plätze,Stellenangebote,Falkenberger Str. 145 ,0176 38237068,Telefon,,,Zweimalzwölf gUG (haftungsbeschränkt),(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,13088,Berlin,Pankow,Sonstiger freier Träger,0176 38237068,52.5559479,13.4801762,"Falkenberger Straße, Weißensee, Pankow, Berlin, 13088, Deutschland"
522229,Nein, ,23,0, , ,inagie@web.de,,,,E-Mail,Eltern-Initiativ-Kindertagesstätte,Freie Plätze,Kita Wuhlekinder,,,Öffnungszeiten,,,,,,,12555 Berlin (Treptow-Köpenick),,,,,Plätze,Stellenangebote,Kaulsdorfer Str. 245 ,0176 38368953,Telefon,,,Die Wuhlewanderer gGmbH,(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,12555,Berlin,Treptow-Köpenick,Sonstiger freier Träger,0176 38368953,52.4701344,13.5731046,"Kaulsdorfer Straße, Piepertswinkel, Köpenick, Treptow-Köpenick, Berlin, 12555, Deutschland"
717229,Nein, ,70,0, , ,elifundemil@gmail.com,,,,E-Mail,Kindertagesstätte,Freie Plätze,Kita Elif und Emil,,,Öffnungszeiten,,,,,,,12347 Berlin (Neukölln),,,,,Plätze,Stellenangebote,Britzer Damm 146 ,0176 41890046,Telefon,,,EKT Elif und Emil e. V.,(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,12347,Berlin,Neukölln,Sonstiger freier Träger,0176 41890046,52.4501841,13.4368748,"146, Britzer Damm, Britz, Neukölln, Berlin, 12347, Deutschland"
100017,Nein, ,20,12,6,14,kih5858@gmail.com,,,,E-Mail,Eltern-Initiativ-Kindertagesstätte,Freie Plätze,EKT JAMSAPALPIM e.V.,,,Öffnungszeiten,Di 08:00-17:00,Do 08:00-17:00,Fr 08:00-16:00,Mi 08:00-17:00,Mo 08:00-17:00,,10245 Berlin (Friedrichshain-Kreuzberg),"Ansatz von Emmi Pikler, Montessori-Pädagogik",Pädagogische Ansätze,"Ansatz von Emmi Pikler, Montessori-Pädagogik",Pädagogische Schwerpunkte,Plätze,Stellenangebote,Rudolfstr. 5 ,17643543331,Telefon,"Ästhetische Bildung (Musik und Kunst), Gesundheit, Interkulturelle Pädagogik, Körper und Bewegung, Natur- und Umweltpädagogik",Thematische Schwerpunkte,JAMSAPALPIM e.V.,(EKT),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,10245,Berlin,Friedrichshain-Kreuzberg,EKT,0176 43543331,52.5041258,13.4536731,"Rudolfstraße, Fhain, Friedrichshain-Kreuzberg, Berlin, 10245, Deutschland"
756229,Nein, ,45,0, , ,info@kita-marzahn-hellersdorf.de,,,,E-Mail,Kindertagesstätte,Freie Plätze,Kita Trickmännchen,,,Öffnungszeiten,,,,,,,12627 Berlin (Marzahn-Hellersdorf),,,Sonstiges,Pädagogische Schwerpunkte,Plätze,Stellenangebote,Arneburger Str. 8 - 10,0176 45731446,Telefon,,,"Wissensturm gemeinnützige UG
(haftungsbeschränkt)",(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,12627,Berlin,Marzahn-Hellersdorf,Sonstiger freier Träger,0176 45731446,52.5405287,13.6060141,"Arneburger Straße, Hellersdorf, Marzahn-Hellersdorf, Berlin, 12627, Deutschland"
232129,Nein, ,23,0,0,23,kinderladen-spieltraum@arcor.de,,,,E-Mail,Kindertagesstätte,Freie Plätze,Kita Spieltraum,,,Öffnungszeiten,,,,,,,10247 Berlin (Friedrichshain-Kreuzberg),,,,,Plätze,Stellenangebote,Kinzigstr. 11 ,0176 53399676,Telefon,,,Spieltraum gemeinnützige UG (haftungsbeschränkt),(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,10247,Berlin,Friedrichshain-Kreuzberg,Sonstiger freier Träger,0176 53399676,52.5135881,13.4662607,"11, Kinzigstraße, Fhain, Friedrichshain-Kreuzberg, Berlin, 10247, Deutschland"
560279,Nein, ,21,12,10,11,platypusinfo@yahoo.de,www.platypus-kids.de,,,E-Mail,Kindertagesstätte,Freie Plätze,Kita Blissestraße,deutsch - französisch,Mehrsprachigkeit,Öffnungszeiten,Di 07:30-17:00,Do 07:30-17:00,Fr 07:30-17:00,Mi 07:30-17:00,Mo 07:30-17:00,,10713 Berlin (Charlottenburg-Wilmersdorf),"Montessori-Pädagogik, Situationsansatz",Pädagogische Ansätze,"Montessori-Pädagogik, Situationsansatz",Pädagogische Schwerpunkte,Plätze,Stellenangebote,Blissestr. 60 ,17654291506,Telefon,"Ästhetische Bildung (Musik und Kunst), Gesundheit, Interkulturelle Pädagogik, Körper und Bewegung, Natur- und Umweltpädagogik, Theaterpädagogik",Thematische Schwerpunkte,kids in berlin kib gUG (haftungsbeschränkt),(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,10713,Berlin,Charlottenburg-Wilmersdorf,Sonstiger freier Träger,0176 54291506,52.4798216,13.3201378,"60, Blissestraße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10713, Deutschland"
728229,Nein, ,33,0, , ,,,,,E-Mail,Kindertagesstätte,Freie Plätze,Kita auf dem Holzmarkt,,,Öffnungszeiten,,,,,,,10243 Berlin (Friedrichshain-Kreuzberg),,,,,Plätze,Stellenangebote,Holzmarktstr. 25 ,0176 55410722,Telefon,,,Pfeffersport e. V.,(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,10243,Berlin,Friedrichshain-Kreuzberg,Sonstiger freier Träger,0176 55410722,52.5130855,13.4242310927,"Café zur Latte, 25, Holzmarktstraße, Holzmarkt eG, Fhain, Friedrichshain-Kreuzberg, Berlin, 10243, Deutschland"
474129,Nein, ,32,18,12,20,info@tukita.de,,,,E-Mail,Kindertagesstätte,Freie Plätze,Kita El jardin de Federico,deutsch - spanisch,Mehrsprachigkeit,Öffnungszeiten,Di 08:00-17:00,Do 08:00-17:00,Fr 08:00-17:00,Mi 08:00-17:00,Mo 08:00-17:00,,10247 Berlin (Friedrichshain-Kreuzberg),,,bilingual (deutsch-spanisch),Pädagogische Schwerpunkte,Plätze,Stellenangebote,Rigaer Str. 79 ,17655534246,Telefon,,,tuKita gemeinnützige UG (haftungsbeschränkt),(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,10247,Berlin,Friedrichshain-Kreuzberg,Sonstiger freier Träger,0176 55534246,52.5167029,13.4639094,"79, Rigaer Straße, Fhain, Friedrichshain-Kreuzberg, Berlin, 10247, Deutschland"
551229,Nein, ,25,0, , ,kita-zauberinsel@gmx.de,,,,E-Mail,Kindertagesstätte,Freie Plätze,Kita Zauberinsel,,,Öffnungszeiten,,,,,,,10365 Berlin (Lichtenberg),,,,,Plätze,Stellenangebote,Bürgerheimstr. 25 ,0176 56815406,Telefon,,,"Zauberinsel Gesellschaft für kindliche
Sprachförderung und ästhetische Bildung UG
(haftungsbeschränkt)
",(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,10365,Berlin,Lichtenberg,Sonstiger freier Träger,0176 56815406,52.5144445,13.4915423,"25, Bürgerheimstraße, Lichtenberg, Berlin, 10365, Deutschland"
764229,Nein, ,25,12, , ,rabbitstreet@tukita.de,,,,E-Mail,Kindertagesstätte,Freie Plätze,Kita Rabbit Street,,,Öffnungszeiten,,,,,,,10245 Berlin (Friedrichshain-Kreuzberg),,,,,Plätze,Stellenangebote,Haasestr. 9 ,17657717770,Telefon,,,tuKita gemeinnützige UG (haftungsbeschränkt),(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,10245,Berlin,Friedrichshain-Kreuzberg,Sonstiger freier Träger,0176 57717770,52.5061724,13.4612374,"Haasestraße, Fhain, Friedrichshain-Kreuzberg, Berlin, 10245, Deutschland"
614329,Nein, ,50,0, , ,ariane.wichmann@gmx.net,,,,E-Mail,Kindertagesstätte,Freie Plätze,Kindertagesstätte Kuddel-Muddel,,,Öffnungszeiten,,,,,,,13403 Berlin (Reinickendorf),,,,,Plätze,Stellenangebote,Antonienstr. 67 - 68,0176 62455966,Telefon,,,R und W Kindergarten gGmbH,(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,13403,Berlin,Reinickendorf,Sonstiger freier Träger,0176 62455966,52.5773133,13.3147178,"Antonienstraße, Reinickendorf, Berlin, 13509, Deutschland"
1602,Nein, ,16,0,0,16,,,,,E-Mail,Eltern-Initiativ-Kindertagesstätte,Freie Plätze,EKT - Trompete,,,Öffnungszeiten,Di 08:00-17:00,Do 08:00-17:00,Fr 08:00-17:00,Mi 08:00-17:00,Mo 08:00-17:00,,10963 Berlin (Friedrichshain-Kreuzberg),,,,,Plätze,Stellenangebote,Großbeerenstr. 13 ,0176/62914877,Telefon,,,Kinderladen TROMPETE e.V.,(EKT),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,10963,Berlin,Friedrichshain-Kreuzberg,EKT,0176 62914877,52.4978178,13.3847117,"13, Großbeerenstraße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10963, Deutschland"
750229,Nein, ,50,6,17,33,lok18@taeks.de,taeks.de,,,E-Mail,Kindertagesstätte,Freie Plätze,LOK 18,,,Öffnungszeiten,,,,,,,10965 Berlin (Tempelhof-Schöneberg),,,,,Plätze,Stellenangebote,Am Lokdepot 16 -18,17663225326,Telefon,,,TÄKS e. V.,(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,10965,Berlin,Tempelhof-Schöneberg,Sonstiger freier Träger,0176 63225326,52.4868906,13.3734254,"Am Lokdepot, Schöneberg, Tempelhof-Schöneberg, Berlin, 10965, Deutschland"
127179,Nein, ,18,24,4,14,stadt.land.fluss@gmx.de,www.kita-stadtlandfluss.de,,,E-Mail,Eltern-Initiativ-Kindertagesstätte,Freie Plätze,EKT Stadt Land Fluss,,,Öffnungszeiten,Di 08:00-17:00,Do 08:00-17:00,Fr 08:00-16:00,Mi 08:00-17:00,Mo 08:00-17:00,,13086 Berlin (Pankow),"Montessori-Pädagogik, Situationsansatz",Pädagogische Ansätze,"Montessori-Pädagogik, Situationsansatz, Sonstiges",Pädagogische Schwerpunkte,Plätze,Stellenangebote,Charlottenburger Str. 141 ,017663 60 52 98,Telefon,"Gesundheit, Körper und Bewegung, Natur- und Umweltpädagogik",Thematische Schwerpunkte,Stadt Land Fluss e. V.,(EKT),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,13086,Berlin,Pankow,EKT,0176 63605298,52.5498946,13.4532778,"141, Charlottenburger Straße, Weißensee, Pankow, Berlin, 13086, Deutschland"
699229,Nein, ,72,0, , ,,,,,E-Mail,Kindertagesstätte,Freie Plätze,Kindertagesstätte Märchenhaus,,,Öffnungszeiten,,,,,,,12679 Berlin (Marzahn-Hellersdorf),,,,,Plätze,Stellenangebote,Rudolf-Leonhard-Str. 10 ,0176 64353413,Telefon,,,Schwemler UG (haftungsbeschränkt),(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,12679,Berlin,Marzahn-Hellersdorf,Sonstiger freier Träger,0176 64353413,52.5507537,13.5674726,"Rosi´s Biereck, 10, Rudolf-Leonhard-Straße, Marzahn, Marzahn-Hellersdorf, Berlin, 12679, Deutschland"
696229,Nein, ,24,0, , ,info@lifexperience.de,,,,E-Mail,Kindertagesstätte,Freie Plätze,Schlösschen Süd,,,Öffnungszeiten,,,,,,,12305 Berlin (Tempelhof-Schöneberg),,,,,Plätze,Stellenangebote,Alt-Lichtenrade 29 ,0176 70785714,Telefon,,,LifExperience gemeinnützige Gesellschaft für Bildung Erziehung und Betreuung mbH,(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,12305,Berlin,Tempelhof-Schöneberg,Sonstiger freier Träger,0176 70785714,52.40118375,13.409850853,"29, Alt-Lichtenrade, Lichtenrade, Tempelhof-Schöneberg, Berlin, 12305, Deutschland"
533229,Nein, ,25,0, , ,,,,,E-Mail,Kindertagesstätte,Freie Plätze,Musik-Kita Klimperkiste,,,Öffnungszeiten,,,,,,,10247 Berlin (Friedrichshain-Kreuzberg),,,Sonstiges,Pädagogische Schwerpunkte,Plätze,Stellenangebote,Bänschstr. 12 ,0176 72251890,Telefon,,,"Musik-Kita ""KLIMPERKISTE"" UG (haftungsbeschränkt)",(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,10247,Berlin,Friedrichshain-Kreuzberg,Sonstiger freier Träger,0176 72251890,52.5190485,13.4595771,"12, Bänschstraße, Fhain, Friedrichshain-Kreuzberg, Berlin, 10247, Deutschland"
532229,Nein, ,26,12,7,19,eljardindemafalda@t-online.de,,,,E-Mail,Eltern-Initiativ-Kindertagesstätte,Freie Plätze,EKT el jardin de Mafalda,deutsch - spanisch,Mehrsprachigkeit,Öffnungszeiten,Di 08:00-17:00,Do 08:00-17:00,Fr 08:00-17:00,Mi 08:00-17:00,Mo 08:00-17:00,,10439 Berlin (Pankow),Situationsansatz,Pädagogische Ansätze,Situationsansatz,Pädagogische Schwerpunkte,Plätze,Stellenangebote,Seelower Str. 3 ,17672555089,Telefon,,,ej jardin de Mafalda e. V.,(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,10439,Berlin,Pankow,Sonstiger freier Träger,0176 72555089,52.5505887,13.4105752,"3, Seelower Straße, Arnimkiez, Prenzlauer Berg, Pankow, Berlin, 10439, Deutschland"
692229,Nein, ,50,0, , ,info@kita-bonifatius-buchenblatt.de,www.kita-bonifatius-buchenblatt.de,,,E-Mail,Kindertagesstätte,Freie Plätze,Kita Bonifatius Buchenblatt II,,,Öffnungszeiten,,,,,,,12101 Berlin (Tempelhof-Schöneberg),,,,,Plätze,Stellenangebote,Tempelhofer Damm 96 -98,0176 74553298,Telefon,,,"Kindertagesstätte Bonifatius Buchenblatt
gemeinnützige GmbH",(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,12101,Berlin,Tempelhof-Schöneberg,Sonstiger freier Träger,0176 74553298,52.4850155,13.3858173,"Tempelhofer Damm, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 12101, Deutschland"
570279,Nein, ,15,0, , ,d.bandikow@nbh-neukoelln.de,,,,E-Mail,Kindertagesstätte,Freie Plätze,Kita Nachbarschaftsheim Neukölln 2,,,Öffnungszeiten,,,,,,,12051 Berlin (Neukölln),,,,,Plätze,Stellenangebote,Schierker Str. 20 ,17678304193,Telefon,,,Nachbarschaftsheim Neukölln e.V.,(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,12051,Berlin,Neukölln,Sonstiger freier Träger,0176 78304193,52.4703047,13.4329209,"20, Schierker Straße, Rollbergsiedlung, Neukölln, Berlin, 12051, Deutschland"
702229,Nein, ,44,12,18,26,info@mach-mit-kitas.de,http://www.mach-mit-kitas.de/kitastandorte,,,E-Mail,Kindertagesstätte,Freie Plätze,"Kita Kleene Dickköppe und
Große Ulknudeln",,,Öffnungszeiten,Di 07:00-17:00,Do 07:00-17:00,Fr 07:00-17:00,Mi 07:00-17:00,Mo 07:00-17:00,,13055 Berlin (Lichtenberg),,,,,Plätze,Stellenangebote,Landsberger Allee 217F ,17680321768,Telefon,,,mach-mit-kitas gemeinnützige GmbH,(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,13055,Berlin,Lichtenberg,Sonstiger freier Träger,0176 80321768,52.5341751,13.4875873,"217f, Landsberger Allee, Alt-Hohenschönhausen, Lichtenberg, Berlin, 13055, Deutschland"
541229,Nein, ,65,12,21,44,kontakt@el-mundo-de-los-ninos.de,www.el-mundo-de-los-ninos.de,,,E-Mail,Kindertagesstätte,Freie Plätze,El mundo de los ninos,deutsch - spanisch,Mehrsprachigkeit,Öffnungszeiten,Di 08:00-17:00,Do 08:00-17:00,Fr 08:00-17:00,Mi 08:00-17:00,Mo 08:00-17:00,,10119 Berlin (Mitte),Situationsansatz,Pädagogische Ansätze,Situationsansatz,Pädagogische Schwerpunkte,Plätze,Stellenangebote,Fehrbelliner Str. 51 ,49017683108824,Telefon,"Ästhetische Bildung (Musik und Kunst), Gesundheit, Interkulturelle Pädagogik, Körper und Bewegung, Natur- und Umweltpädagogik",Thematische Schwerpunkte,El mundo de los ninos e. V.,(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,10119,Berlin,Mitte,Sonstiger freier Träger,0176 83108824,52.5339984,13.4010189699,"51, Fehrbelliner Straße, Scheunenviertel, Mitte, Berlin, 10119, Deutschland"
2519,Nein, ,64,18,20,44,umka@mitra-ev.de,www.mitra-kindergarten.de,Besondere Angebote,deutsch-russisch,E-Mail,Kindertagesstätte,Freie Plätze,Kita Umka,deutsch - russisch,Mehrsprachigkeit,Öffnungszeiten,Di 07:30-18:00,Do 07:30-18:00,Fr 07:30-18:00,Mi 07:30-18:00,Mo 07:30-18:00,,10117 Berlin (Mitte),,,bilingual (deutsch-russisch),Pädagogische Schwerpunkte,Plätze,Stellenangebote,Leipziger Str. 47 ,17683176995,Telefon,"Ästhetische Bildung (Musik und Kunst), Gesundheit, Interkulturelle Pädagogik, Körper und Bewegung, Natur- und Umweltpädagogik, Theaterpädagogik",Thematische Schwerpunkte,MITRA bilinguale Kindergärten gemeinnützige GmbH,(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,10117,Berlin,Mitte,Sonstiger freier Träger,0176 83176995,52.5102054,13.3976366,"47, Leipziger Straße, Scheunenviertel, Mitte, Berlin, 10117, Deutschland"
